file_name,avg_score,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8
sys56eb0-utt04864ff.wav,3.0,2,2,3,3,3,3,4,4
sys56eb0-utt078885d.wav,3.125,2,3,3,3,3,3,4,4
sys56eb0-utt0e2b34c.wav,3.375,2,3,3,3,4,4,4,4
sys56eb0-utt0f33bd2.wav,2.125,2,2,2,2,2,2,2,3
sys56eb0-utt186960c.wav,3.0,2,2,2,3,3,3,4,5
sys56eb0-utt211f5f1.wav,1.125,1,1,1,1,1,1,1,2
sys56eb0-utt221ac38.wav,2.75,2,2,2,3,3,3,3,4
sys56eb0-utt2846fd7.wav,1.375,1,1,1,1,1,2,2,2
sys56eb0-utt2b773cb.wav,4.0,3,3,4,4,4,4,5,5
sys56eb0-utt3a237f9.wav,2.5,1,2,2,2,2,3,3,5
sys56eb0-utt3e169fc.wav,3.375,1,3,3,3,4,4,4,5
sys56eb0-utt48bb2eb.wav,3.125,2,3,3,3,3,3,4,4
sys56eb0-utt669d2c6.wav,2.5,1,2,2,2,2,3,4,4
sys56eb0-utt74430e7.wav,2.5,1,1,2,2,3,3,4,4
sys56eb0-utt7697463.wav,3.375,2,3,3,3,3,4,4,5
sys56eb0-utt7a72046.wav,2.125,1,2,2,2,2,2,3,3
sys56eb0-utt934756b.wav,4.0,3,3,3,4,4,5,5,5
sys56eb0-utt9dd0842.wav,2.125,1,2,2,2,2,2,3,3
sys56eb0-utta260de3.wav,2.5,1,2,2,2,2,3,3,5
sys56eb0-utta3dc522.wav,2.25,1,1,2,2,3,3,3,3
sys56eb0-uttb238450.wav,1.25,1,1,1,1,1,1,2,2
sys56eb0-uttb4a991a.wav,2.125,1,1,2,2,2,2,3,4
sys56eb0-uttc59efe4.wav,2.75,2,2,2,2,2,3,4,5
sys56eb0-uttc77e328.wav,3.375,3,3,3,3,3,3,4,5
sys56eb0-uttc8f36f3.wav,3.125,2,2,3,3,3,4,4,4
sys56eb0-uttc9091a6.wav,2.5,2,2,2,2,3,3,3,3
sys56eb0-uttd858ea1.wav,2.25,1,2,2,2,2,3,3,3
sys56eb0-utte651d16.wav,3.375,2,3,3,3,4,4,4,4
sys56eb0-utte7294a5.wav,2.375,1,2,2,2,2,3,3,4
sys56eb0-uttf4d59f0.wav,3.5,3,3,3,3,4,4,4,4
sys56eb0-uttff9adc6.wav,3.25,2,3,3,3,3,4,4,4
sys5e858-utt0420c93.wav,2.25,1,1,2,2,2,3,3,4
sys5e858-utt0434936.wav,2.5,1,2,2,3,3,3,3,3
sys5e858-utt134d89e.wav,2.875,2,2,3,3,3,3,3,4
sys5e858-utt1b87776.wav,3.0,2,2,3,3,3,3,4,4
sys5e858-utt1cff617.wav,2.875,1,2,2,3,3,4,4,4
sys5e858-utt242be11.wav,2.0,1,1,2,2,2,2,3,3
sys5e858-utt33447d1.wav,1.75,1,1,1,1,2,2,3,3
sys5e858-utt347beda.wav,2.625,2,2,2,2,3,3,3,4
sys5e858-utt3985584.wav,3.125,2,2,3,3,3,4,4,4
sys5e858-utt44a97ac.wav,2.125,1,1,2,2,2,3,3,3
sys5e858-utt468a986.wav,2.375,2,2,2,2,2,3,3,3
sys5e858-utt56ff010.wav,2.75,1,2,3,3,3,3,3,4
sys5e858-utt6578387.wav,1.625,1,1,1,1,1,2,3,3
sys5e858-utt682f24b.wav,2.75,2,2,2,3,3,3,3,4
sys5e858-utt82a9bb2.wav,3.0,2,2,3,3,3,3,4,4
sys5e858-utt8558a3a.wav,3.0,1,2,3,3,3,4,4,4
sys5e858-utt8acda77.wav,2.875,2,3,3,3,3,3,3,3
sys5e858-utta8e5130.wav,1.875,1,2,2,2,2,2,2,2
sys5e858-uttaeea683.wav,2.125,1,1,2,2,2,3,3,3
sys5e858-uttaff1bfc.wav,2.375,1,2,2,2,2,2,4,4
sys5e858-uttb08bdf8.wav,2.375,1,2,2,2,3,3,3,3
sys5e858-uttc23020f.wav,3.125,2,2,3,3,3,3,4,5
sys5e858-uttc66611f.wav,1.875,1,2,2,2,2,2,2,2
sys5e858-uttcedea9f.wav,2.25,1,2,2,2,2,3,3,3
sys5e858-uttd06ae02.wav,2.0,1,1,1,2,2,2,3,4
sys5e858-uttd09edf6.wav,3.125,2,2,3,3,3,4,4,4
sys5e858-uttd41b981.wav,2.625,2,2,2,3,3,3,3,3
sys5e858-utte0c9409.wav,2.375,1,1,2,3,3,3,3,3
sys5e858-utte5c01f3.wav,3.125,2,2,3,3,3,4,4,4
sys5e858-utte69d4a2.wav,2.625,2,2,2,2,3,3,3,4
sys5e858-utte78875e.wav,1.75,1,1,1,2,2,2,2,3
sys5e858-uttf4b29fd.wav,2.75,1,2,2,3,3,3,3,5
sys5e858-uttfb198ca.wav,2.375,1,2,2,2,3,3,3,3
sys61e08-utt07688cb.wav,3.125,2,2,2,3,3,4,4,5
sys61e08-utt0a1619a.wav,3.0,1,2,3,3,3,4,4,4
sys61e08-utt1092fee.wav,2.875,2,3,3,3,3,3,3,3
sys61e08-utt227ea98.wav,3.625,3,3,3,3,3,4,5,5
sys61e08-utt247865f.wav,2.875,2,2,3,3,3,3,3,4
sys61e08-utt2738762.wav,3.375,2,3,3,3,3,3,5,5
sys61e08-utt2c85c3b.wav,3.125,2,2,3,3,3,4,4,4
sys61e08-utt36940ac.wav,2.75,2,2,2,3,3,3,3,4
sys61e08-utt37dc313.wav,2.875,2,2,2,3,3,3,4,4
sys61e08-utt3f17923.wav,2.75,2,2,3,3,3,3,3,3
sys61e08-utt46483de.wav,3.375,2,3,3,3,3,4,4,5
sys61e08-utt49063f3.wav,4.0,3,3,3,4,4,5,5,5
sys61e08-utt50dc507.wav,2.375,2,2,2,2,2,3,3,3
sys61e08-utt5b9a56f.wav,2.5,1,2,2,2,3,3,3,4
sys61e08-utt6ce226f.wav,2.75,2,2,3,3,3,3,3,3
sys61e08-utt7487803.wav,1.875,1,2,2,2,2,2,2,2
sys61e08-utt88652c6.wav,3.375,3,3,3,3,3,4,4,4
sys61e08-utt8a63ab4.wav,2.5,1,2,2,2,3,3,3,4
sys61e08-utt8b89ab1.wav,3.125,1,3,3,3,3,3,4,5
sys61e08-utt8c9a4fb.wav,2.875,2,2,2,2,3,3,4,5
sys61e08-utt9436eef.wav,2.375,2,2,2,2,2,3,3,3
sys61e08-utt97b7dfe.wav,2.25,2,2,2,2,2,2,3,3
sys61e08-utt9b3d772.wav,2.875,2,2,3,3,3,3,3,4
sys61e08-utta6a041a.wav,3.375,2,2,3,3,4,4,4,5
sys61e08-uttb4ec9af.wav,2.875,2,2,2,3,3,3,4,4
sys61e08-uttb9c3888.wav,3.0,2,2,3,3,3,3,4,4
sys61e08-uttbddab9c.wav,2.25,1,2,2,2,2,3,3,3
sys61e08-uttd9ea1e7.wav,3.375,2,2,3,4,4,4,4,4
sys61e08-uttf431d21.wav,2.75,2,2,2,3,3,3,3,4
sys61e08-uttfeca3f5.wav,2.625,1,1,2,3,3,3,4,4
sys64f06-utt066a54a.wav,2.0,1,1,1,2,2,2,3,4
sys64f06-utt082d46e.wav,1.25,1,1,1,1,1,1,2,2
sys64f06-utt0915aad.wav,2.0,1,1,1,2,2,3,3,3
sys64f06-utt0c5cd22.wav,1.5,1,1,1,1,2,2,2,2
sys64f06-utt19945bb.wav,1.625,1,1,1,1,2,2,2,3
sys64f06-utt26e244c.wav,1.75,1,1,1,2,2,2,2,3
sys64f06-utt294de67.wav,1.5,1,1,1,1,2,2,2,2
sys64f06-utt2e1fada.wav,1.875,1,1,2,2,2,2,2,3
sys64f06-utt3e9d388.wav,1.625,1,1,1,1,2,2,2,3
sys64f06-utt3ef05ca.wav,2.5,1,1,2,2,2,3,4,5
sys64f06-utt49851b8.wav,1.25,1,1,1,1,1,1,2,2
sys64f06-utt4ddf257.wav,1.625,1,1,1,2,2,2,2,2
sys64f06-utt5a2f610.wav,2.0,1,2,2,2,2,2,2,3
sys64f06-utt5e6e903.wav,2.625,2,2,2,2,2,3,4,4
sys64f06-utt6574fa4.wav,1.375,1,1,1,1,1,1,2,3
sys64f06-utt76a18db.wav,1.625,1,1,1,2,2,2,2,2
sys64f06-utt80d90d3.wav,1.75,1,1,1,2,2,2,2,3
sys64f06-utt8326469.wav,1.75,1,1,1,1,1,2,2,5
sys64f06-utt9b7265d.wav,1.75,1,1,1,1,2,2,3,3
sys64f06-utt9bdfb49.wav,3.375,2,3,3,3,3,4,4,5
sys64f06-utta7042d6.wav,1.75,1,1,1,1,2,2,2,4
sys64f06-uttb79ae42.wav,1.25,1,1,1,1,1,1,1,3
sys64f06-uttbd6781c.wav,2.0,1,2,2,2,2,2,2,3
sys64f06-uttd21dee5.wav,1.625,1,1,1,1,2,2,2,3
sys64f06-uttd8936d1.wav,2.75,2,2,2,3,3,3,3,4
sys64f06-uttd961287.wav,1.375,1,1,1,1,1,1,2,3
sys64f06-uttd9cb6e1.wav,2.375,1,1,2,2,3,3,3,4
sys64f06-utte0f40d5.wav,1.875,1,2,2,2,2,2,2,2
sys64f06-utte1a2350.wav,2.375,1,2,2,2,3,3,3,3
sys64f06-utte54a576.wav,1.875,1,1,1,2,2,2,3,3
sys64f06-uttecdd923.wav,1.375,1,1,1,1,1,2,2,2
sys64f06-uttf582e94.wav,1.875,1,1,1,2,2,2,3,3
sys64f06-uttfcef7ad.wav,2.125,1,2,2,2,2,2,3,3
sys66a81-utt03a819d.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-utt06e1658.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-utt0f82d88.wav,1.25,1,1,1,1,1,1,1,3
sys66a81-utt191d8b6.wav,1.625,1,1,1,1,1,2,2,4
sys66a81-utt2acb45c.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-utt3639167.wav,1.375,1,1,1,1,1,2,2,2
sys66a81-utt396bdab.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-utt3a96c92.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-utt3d27cc1.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-utt481ce2c.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-utt4b15d30.wav,1.5,1,1,1,1,1,2,2,3
sys66a81-utt53d653b.wav,1.25,1,1,1,1,1,1,2,2
sys66a81-utt5698cc8.wav,1.625,1,1,1,1,2,2,2,3
sys66a81-utt847302a.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-utt8ddfa28.wav,1.375,1,1,1,1,1,2,2,2
sys66a81-utt8e6c32e.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-utta80b89a.wav,1.25,1,1,1,1,1,1,2,2
sys66a81-uttb083c1f.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-uttb965b1f.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-uttbadf461.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-uttbee9f34.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-uttbefae6d.wav,1.5,1,1,1,1,2,2,2,2
sys66a81-uttbf121b5.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-uttc366fff.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-uttc3aafbd.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-uttc97b429.wav,1.0,1,1,1,1,1,1,1,1
sys66a81-uttcd4cf3a.wav,1.125,1,1,1,1,1,1,1,2
sys66a81-uttd71ea4d.wav,1.5,1,1,1,1,1,1,1,5
sys66a81-uttda4bca5.wav,1.375,1,1,1,1,1,2,2,2
sys66a81-uttdb1878f.wav,1.375,1,1,1,1,1,2,2,2
sys66a81-uttdd646b0.wav,1.5,1,1,1,1,1,2,2,3
sys66a81-utte9cee6c.wav,2.0,1,1,1,2,2,2,3,4
sys66a81-uttf64759d.wav,1.5,1,1,1,1,1,1,1,5
sys67c8d-utt1dfd392.wav,2.875,2,2,2,2,3,3,4,5
sys67c8d-utt258d293.wav,2.125,1,1,2,2,2,3,3,3
sys67c8d-utt39d31cc.wav,3.25,2,2,3,3,3,4,4,5
sys67c8d-utt40226bf.wav,2.625,1,2,2,3,3,3,3,4
sys67c8d-utt61a23c4.wav,2.125,1,1,1,2,2,2,4,4
sys67c8d-utt8da7cdd.wav,1.75,1,1,1,2,2,2,2,3
sys67c8d-utt8e00a6c.wav,2.5,2,2,2,2,3,3,3,3
sys67c8d-uttb1a9b45.wav,2.875,2,2,3,3,3,3,3,4
sys67c8d-uttbb3e800.wav,2.875,2,2,3,3,3,3,3,4
sys67c8d-uttc21e4ce.wav,2.375,1,2,2,2,3,3,3,3
sys67c8d-uttccbe431.wav,2.375,1,1,2,2,3,3,3,4
sys67c8d-uttce6ffeb.wav,3.375,2,3,3,3,3,4,4,5
sys67c8d-uttf07d2ac.wav,3.0,2,3,3,3,3,3,3,4
sys67c8d-uttf6bae13.wav,2.625,2,2,2,2,3,3,3,4
sys67c8d-uttfe8bdad.wav,3.5,1,3,4,4,4,4,4,4
sys6b49f-utt0495f82.wav,2.75,2,2,2,3,3,3,3,4
sys6b49f-utt06a06eb.wav,1.875,1,1,2,2,2,2,2,3
sys6b49f-utt0a33469.wav,2.125,1,2,2,2,2,2,2,4
sys6b49f-utt124ee3f.wav,2.375,2,2,2,2,2,3,3,3
sys6b49f-utt1472d3b.wav,2.5,2,2,2,2,2,3,3,4
sys6b49f-utt14785fe.wav,1.75,1,1,1,2,2,2,2,3
sys6b49f-utt1f3eb75.wav,3.5,2,2,3,3,4,4,5,5
sys6b49f-utt2097d9d.wav,2.875,2,2,2,3,3,3,4,4
sys6b49f-utt399d4fb.wav,2.75,2,2,2,2,3,3,3,5
sys6b49f-utt55dd492.wav,3.5,2,3,3,4,4,4,4,4
sys6b49f-utt763b34f.wav,2.625,2,2,2,2,3,3,3,4
sys6b49f-utt7c819bb.wav,1.875,1,2,2,2,2,2,2,2
sys6b49f-utt84d5d9e.wav,3.5,2,3,3,3,4,4,4,5
sys6b49f-utt88311ff.wav,2.875,1,2,3,3,3,3,3,5
sys6b49f-utt96174a8.wav,2.375,1,1,2,2,3,3,3,4
sys6b49f-utt98756a7.wav,2.125,1,2,2,2,2,2,3,3
sys6b49f-utta9ef528.wav,2.25,1,2,2,2,2,2,3,4
sys6b49f-utta9fa7da.wav,1.25,1,1,1,1,1,1,2,2
sys6b49f-uttaebc657.wav,2.75,1,2,2,3,3,3,3,5
sys6b49f-uttc0bba49.wav,2.25,2,2,2,2,2,2,3,3
sys6b49f-uttc24eae8.wav,2.125,1,2,2,2,2,2,3,3
sys6b49f-uttca588b0.wav,2.0,1,1,2,2,2,2,2,4
sys6b49f-uttcc1cd02.wav,2.625,2,2,2,2,3,3,3,4
sys6b49f-uttdac8b9f.wav,1.875,1,2,2,2,2,2,2,2
sys6b49f-utte5f6e88.wav,2.125,1,1,1,2,2,3,3,4
sys6b49f-uttf3f3e12.wav,2.75,1,2,2,3,3,3,4,4
sys6b49f-uttf470860.wav,2.875,1,3,3,3,3,3,3,4
sys6b49f-uttfbf9397.wav,2.875,2,2,3,3,3,3,3,4
sys6b49f-uttfe33fe6.wav,2.375,2,2,2,2,2,3,3,3
sys732a7-utt01eced7.wav,2.875,2,2,3,3,3,3,3,4
sys732a7-utt0a617a3.wav,2.75,2,2,2,2,3,3,3,5
sys732a7-utt0f01141.wav,2.125,1,1,2,2,2,3,3,3
sys732a7-utt1643461.wav,2.75,2,2,2,3,3,3,3,4
sys732a7-utt18cd7f2.wav,2.375,1,2,2,2,2,3,3,4
sys732a7-utt1fe7439.wav,3.0,2,2,2,3,3,4,4,4
sys732a7-utt36c62b6.wav,3.125,2,2,3,3,3,3,4,5
sys732a7-utt3e8a071.wav,2.25,1,2,2,2,2,2,3,4
sys732a7-utt435a498.wav,2.125,1,2,2,2,2,2,3,3
sys732a7-utt4703631.wav,2.125,1,1,2,2,2,3,3,3
sys732a7-utt5ac3477.wav,2.0,1,2,2,2,2,2,2,3
sys732a7-utt66223c8.wav,2.625,2,2,2,2,3,3,3,4
sys732a7-utt6d3fc9c.wav,2.75,1,2,3,3,3,3,3,4
sys732a7-utt75ac07a.wav,2.375,1,1,1,2,3,3,4,4
sys732a7-utt788505c.wav,3.75,3,3,4,4,4,4,4,4
sys732a7-utt898236a.wav,2.875,1,2,2,2,3,4,4,5
sys732a7-utta4ea78b.wav,2.375,1,1,2,2,3,3,3,4
sys732a7-uttaa9daab.wav,1.5,1,1,1,1,1,2,2,3
sys732a7-uttb565429.wav,3.0,2,2,2,3,3,4,4,4
sys732a7-uttbb53121.wav,2.25,1,1,2,2,2,3,3,4
sys732a7-uttdad8b79.wav,3.25,3,3,3,3,3,3,4,4
sys732a7-utte315c6f.wav,2.25,1,2,2,2,2,3,3,3
sys732a7-uttec0b43b.wav,3.5,2,3,3,4,4,4,4,4
sys732a7-uttf2a405c.wav,1.875,1,1,1,2,2,2,3,3
sys732a7-uttff19d03.wav,3.375,2,2,3,3,3,4,5,5
sys7c5fb-utt1253e85.wav,2.25,1,1,2,2,2,3,3,4
sys7c5fb-utt12e9d5e.wav,2.25,1,1,2,2,3,3,3,3
sys7c5fb-utt169aaff.wav,3.375,3,3,3,3,3,4,4,4
sys7c5fb-utt249d257.wav,2.25,1,2,2,2,2,2,3,4
sys7c5fb-utt371fbeb.wav,2.125,1,1,2,2,2,2,3,4
sys7c5fb-utt40d7669.wav,2.0,1,1,2,2,2,2,3,3
sys7c5fb-utt47ba3dc.wav,1.0,1,1,1,1,1,1,1,1
sys7c5fb-utt4fd75d3.wav,2.0,1,1,2,2,2,2,3,3
sys7c5fb-utt50aef0f.wav,2.875,2,2,3,3,3,3,3,4
sys7c5fb-utt510a30b.wav,1.875,1,1,2,2,2,2,2,3
sys7c5fb-utt652d0f9.wav,1.625,1,1,1,1,2,2,2,3
sys7c5fb-utt68696f3.wav,2.375,1,1,2,2,3,3,3,4
sys7c5fb-utt6b1c7d6.wav,1.125,1,1,1,1,1,1,1,2
sys7c5fb-utt6f62928.wav,1.375,1,1,1,1,1,1,2,3
sys7c5fb-utt711464d.wav,1.375,1,1,1,1,1,2,2,2
sys7c5fb-utt79b0fed.wav,2.125,1,1,2,2,2,2,3,4
sys7c5fb-utt8149e76.wav,2.625,1,2,2,2,3,3,3,5
sys7c5fb-utt91aaba0.wav,2.25,1,1,2,2,2,2,3,5
sys7c5fb-utt974b365.wav,3.0,2,2,3,3,3,3,4,4
sys7c5fb-uttad1312c.wav,1.0,1,1,1,1,1,1,1,1
sys7c5fb-uttb566a97.wav,1.75,1,1,1,1,2,2,3,3
sys7c5fb-uttbbd69ed.wav,2.375,1,2,2,2,2,3,3,4
sys7c5fb-uttbd11e1f.wav,2.75,2,2,2,2,2,3,4,5
sys7c5fb-uttc32af33.wav,1.375,1,1,1,1,1,2,2,2
sys7c5fb-uttc3ce381.wav,1.875,1,1,1,1,2,2,3,4
sys7c5fb-uttc8a634a.wav,1.0,1,1,1,1,1,1,1,1
sys7c5fb-uttd0c9e32.wav,1.625,1,1,1,2,2,2,2,2
sys7c5fb-uttd639dac.wav,2.125,1,2,2,2,2,2,2,4
sys7c5fb-utte0d1801.wav,1.875,1,1,1,2,2,2,3,3
sys7c5fb-uttece55df.wav,2.25,1,1,2,2,2,3,3,4
sys7c5fb-uttf2b6315.wav,1.25,1,1,1,1,1,1,2,2
sys83090-utt06df946.wav,3.75,3,3,3,4,4,4,4,5
sys83090-utt0bb91df.wav,2.875,2,2,2,3,3,3,4,4
sys83090-utt0bdecfe.wav,4.25,3,3,4,4,5,5,5,5
sys83090-utt1322fe5.wav,3.75,2,3,4,4,4,4,4,5
sys83090-utt1364f26.wav,3.75,3,3,3,4,4,4,4,5
sys83090-utt13ce7b5.wav,3.375,2,3,3,3,3,4,4,5
sys83090-utt1bfc5d7.wav,4.375,3,4,4,4,5,5,5,5
sys83090-utt355a59a.wav,3.75,2,3,3,4,4,4,5,5
sys83090-utt3c6f921.wav,4.375,3,3,4,5,5,5,5,5
sys83090-utt40f0122.wav,2.875,2,3,3,3,3,3,3,3
sys83090-utt430e28b.wav,3.625,3,3,3,3,3,4,5,5
sys83090-utt4d3bcea.wav,3.5,2,3,3,3,4,4,4,5
sys83090-utt4e75280.wav,3.25,2,2,3,3,4,4,4,4
sys83090-utt5feb1bc.wav,4.0,2,3,4,4,4,5,5,5
sys83090-utt6258cf1.wav,3.125,2,2,3,3,3,3,4,5
sys83090-utt62bae18.wav,3.875,3,3,4,4,4,4,4,5
sys83090-utt65b2dae.wav,3.25,2,2,3,3,4,4,4,4
sys83090-utt7024c9c.wav,2.875,2,2,3,3,3,3,3,4
sys83090-utt7c46a01.wav,3.625,2,3,3,3,4,4,5,5
sys83090-utt7dba26a.wav,3.875,3,3,4,4,4,4,4,5
sys83090-utt7ffcf13.wav,3.75,2,3,4,4,4,4,4,5
sys83090-utt85c7aa4.wav,2.625,1,2,3,3,3,3,3,3
sys83090-utt8bf070d.wav,3.875,2,3,4,4,4,4,5,5
sys83090-utt9d95dfb.wav,4.125,3,4,4,4,4,4,5,5
sys83090-uttbb18e74.wav,4.0,3,4,4,4,4,4,4,5
sys83090-uttcb93d44.wav,3.5,2,3,3,3,4,4,4,5
sys83090-uttceea72e.wav,3.25,2,2,3,3,3,4,4,5
sys83090-utte3bbf42.wav,2.625,2,2,2,2,3,3,3,4
sys83090-uttf264381.wav,3.125,2,3,3,3,3,3,4,4
sys83090-uttf3f16b5.wav,3.25,1,2,3,4,4,4,4,4
sys83090-uttf576bee.wav,4.0,3,3,4,4,4,4,5,5
sys83090-uttf90f229.wav,3.5,2,3,3,4,4,4,4,4
sys8d3e2-utt0993660.wav,3.125,2,2,3,3,3,4,4,4
sys8d3e2-utt1f4eebb.wav,2.625,1,2,2,2,3,3,4,4
sys8d3e2-utt61b385a.wav,2.25,2,2,2,2,2,2,3,3
sys8d3e2-utt7b02a15.wav,1.25,1,1,1,1,1,1,2,2
sys8d3e2-utt85695a7.wav,1.5,1,1,1,1,1,2,2,3
sys8d3e2-uttac9193e.wav,1.75,1,1,2,2,2,2,2,2
sys8d3e2-uttb01c3c4.wav,2.75,2,2,2,3,3,3,3,4
sys8d3e2-uttc43bf9c.wav,2.375,1,2,2,2,3,3,3,3
sys8d3e2-uttc74f7b8.wav,2.125,1,2,2,2,2,2,3,3
sys8d3e2-uttd144f2d.wav,2.625,2,2,2,2,3,3,3,4
sys8d3e2-uttd8322f9.wav,2.5,1,2,2,2,3,3,3,4
sys8d3e2-utteb7793b.wav,1.5,1,1,1,1,1,2,2,3
sys8e2bf-utt218ff8b.wav,1.875,1,1,2,2,2,2,2,3
sys8e2bf-utt41139f6.wav,2.125,1,2,2,2,2,2,3,3
sys8e2bf-utt48f5df0.wav,3.25,2,2,3,3,4,4,4,4
sys8e2bf-utt4fd33ab.wav,2.5,2,2,2,2,3,3,3,3
sys8e2bf-utt53741ed.wav,2.875,2,2,3,3,3,3,3,4
sys8e2bf-utt6c327fa.wav,2.75,2,2,3,3,3,3,3,3
sys8e2bf-utt705a39a.wav,2.25,1,1,2,2,2,3,3,4
sys8e2bf-utt85efeef.wav,3.125,2,3,3,3,3,3,4,4
sys8e2bf-utt8e4d3b9.wav,2.875,2,2,2,3,3,3,4,4
sys8e2bf-uttcca9315.wav,3.25,2,3,3,3,3,4,4,4
sys8e2bf-uttd49ff93.wav,2.5,1,2,2,2,2,3,4,4
sys8e2bf-utte92cb94.wav,2.75,1,2,2,3,3,3,3,5
sys8e2bf-utteebea5f.wav,2.875,1,2,2,2,3,4,4,5
sys8e2bf-uttf26deef.wav,3.625,3,3,3,3,4,4,4,5
sys8e2bf-uttfbca58a.wav,1.875,1,1,1,2,2,2,2,4
sys8e2bf-uttfcfe430.wav,1.875,1,1,2,2,2,2,2,3
sys8e5c5-utt002b45d.wav,1.625,1,1,1,1,2,2,2,3
sys8e5c5-utt0050a4a.wav,2.125,1,1,1,2,2,3,3,4
sys8e5c5-utt1a6a71c.wav,2.25,1,2,2,2,2,2,3,4
sys8e5c5-utt1fceed0.wav,1.5,1,1,1,1,2,2,2,2
sys8e5c5-utt2d9eb30.wav,2.0,1,1,1,2,2,2,3,4
sys8e5c5-utt37b88b9.wav,1.625,1,1,1,1,2,2,2,3
sys8e5c5-utt3c7549f.wav,3.0,2,2,2,3,3,3,4,5
sys8e5c5-utt4826607.wav,2.375,1,2,2,2,2,3,3,4
sys8e5c5-utt49b8fa1.wav,1.5,1,1,1,1,2,2,2,2
sys8e5c5-utt49d707d.wav,1.625,1,1,1,1,2,2,2,3
sys8e5c5-utt7252548.wav,1.5,1,1,1,1,2,2,2,2
sys8e5c5-utt72790c5.wav,1.5,1,1,1,1,1,2,2,3
sys8e5c5-utt7303337.wav,2.0,1,2,2,2,2,2,2,3
sys8e5c5-utt74a9c75.wav,1.125,1,1,1,1,1,1,1,2
sys8e5c5-utt77947c4.wav,1.75,1,1,1,2,2,2,2,3
sys8e5c5-utt7c52c5e.wav,2.25,1,2,2,2,2,2,3,4
sys8e5c5-utt8c560cb.wav,1.125,1,1,1,1,1,1,1,2
sys8e5c5-utt93c5e6b.wav,2.125,1,1,2,2,2,2,3,4
sys8e5c5-utt9c50577.wav,1.875,1,2,2,2,2,2,2,2
sys8e5c5-utt9de1bde.wav,1.875,1,1,2,2,2,2,2,3
sys8e5c5-utta2a4015.wav,2.0,1,1,1,2,2,3,3,3
sys8e5c5-utta39a2c0.wav,1.25,1,1,1,1,1,1,2,2
sys8e5c5-utta972547.wav,1.25,1,1,1,1,1,1,2,2
sys8e5c5-uttc54489a.wav,2.25,1,1,1,2,2,2,4,5
sys8e5c5-uttcc8775a.wav,3.0,2,2,3,3,3,3,4,4
sys8e5c5-utte7c82fb.wav,1.75,1,1,1,2,2,2,2,3
sys8e5c5-uttea9f888.wav,2.75,1,2,2,2,3,3,4,5
sys8e5c5-uttf09210d.wav,1.875,1,1,1,1,2,2,3,4
sys8e5c5-uttf19dbfe.wav,2.125,1,1,2,2,2,2,3,4
sys8e5c5-uttf8e8bfc.wav,1.875,1,1,1,2,2,2,3,3
sys8e5c5-uttfe9f24b.wav,2.125,1,1,2,2,2,2,3,4
sys8e5c5-uttff43774.wav,1.75,1,1,2,2,2,2,2,2
sys8f532-utt1ea77d5.wav,4.75,4,4,5,5,5,5,5,5
sys8f532-utt21427cc.wav,4.875,4,5,5,5,5,5,5,5
sys8f532-utt261971a.wav,4.75,4,4,5,5,5,5,5,5
sys8f532-utt2761252.wav,4.5,3,4,4,5,5,5,5,5
sys8f532-utt27cec9e.wav,4.5,3,4,4,5,5,5,5,5
sys8f532-utt2a62e6d.wav,3.75,3,3,3,3,4,4,5,5
sys8f532-utt3325bea.wav,4.25,3,4,4,4,4,5,5,5
sys8f532-utt34d0ee5.wav,4.25,3,3,4,4,5,5,5,5
sys8f532-utt3595485.wav,4.375,3,4,4,4,5,5,5,5
sys8f532-utt4feed24.wav,4.75,4,4,5,5,5,5,5,5
sys8f532-utt59c7d21.wav,4.75,4,4,5,5,5,5,5,5
sys8f532-utt603ce7a.wav,4.625,3,4,5,5,5,5,5,5
sys8f532-utt65e35b2.wav,4.375,3,4,4,4,5,5,5,5
sys8f532-utt67a182f.wav,4.75,4,4,5,5,5,5,5,5
sys8f532-utt7d78eb8.wav,4.0,3,4,4,4,4,4,4,5
sys8f532-utt971fbf3.wav,4.375,4,4,4,4,4,5,5,5
sys8f532-utt9ed71f6.wav,3.875,3,3,3,3,4,5,5,5
sys8f532-uttab00606.wav,4.5,3,4,4,5,5,5,5,5
sys8f532-uttab42b4f.wav,4.5,3,4,4,5,5,5,5,5
sys8f532-uttae27ea4.wav,4.25,3,4,4,4,4,5,5,5
sys8f532-uttb91937f.wav,5.0,5,5,5,5,5,5,5,5
sys8f532-uttb9c09a9.wav,4.25,4,4,4,4,4,4,5,5
